Domain,Phylum,Class,Order,Family,Genus,Species,best_hit
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4098: 7c546698106a87b72f914bf1d86c81d4:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4099: 08e2740d9e9a96b2d59031ca005f8cee:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4100: f9877098dad80a122519228bb829d5f4:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4101: 3a9c7d75c249e92b1e25668d943090e4:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4102: f93173794fcc454389f7e11a922c5dde:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4103: c68e0dd059e3f150786f3f9bde3b5e13:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4104: 67c3d392dbb260c5d35d8eaf73135798:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4105: 2d462ae11890bc97bc59abd55d2ad720:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4106: 951814e2abac64fdd656957c1260588e:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4107: d28c1ba9821bd4c421da09c61d670c9a:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4108: 81a3ff679bababdf0b603e340bcb60dd:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4109: 8aa5458329b90ded814af84a96bde92e:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4110: ac3ffdc49e921a06c813b4addd757933:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4111: 35714ec2cccb2448c019291906670c33:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4112: 3a799957e437539baf7ea40dcf5ede2c:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4113: 781c7b07b93978c82cc3d3b0bc110c1c:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4114: cc4d8f165b013b132058057eeb370bdf:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4115: 6178fca8609d108bb05d114b6fd59da4:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4116: ffc32a6990d98c9ce05c3cf3f78e414a:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4117: 80ad105d88062d7512af625fafd603d4:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4118: a18c7c4fad4a9e06452a5210315c1f37:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4119: 19dbdfb9332308e2b6275d760c0bda3e:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4120: 78df24737273bece67df65f7d97f2d9c:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4121: d2c5af470f7482c7357c8469c98d6579:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4122: c0736eb591ca7e1782316c3a7ebcd94d:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4123: 77310f7d864022d54a5298bf7ab38475:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4124: 9a8822ee7493498a1b8b618976cafb83:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4125: 29c01921c48f77cc85356662e4531c3d:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4126: e36da3ae6bc5692b6f7a3e2b24af746c:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4127: a0d9ecdae6b5a3e38b8b061093291d34:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4128: 5f32888522b700c57dc140bec3e1de5b:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4129: 141e99f7c5052ca75830a6b244a48613:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4130: 2049c28f7b8ed076aede942faf3a796f:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4131: 63933531f8bbadb51190934f688341a5:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4132: 46f8885192e1039cc89b8c42b69e3ce4:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4133: 44ee483e01c7d29893ecbc83c8118b24:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4134: f2cce74c2b9640bf0be0f59510d191f1:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4135: cbd140612ded41c41674eb84ff159e13:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4136: 932e0cbab5c3ebacd06219af8c2269fb:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4137: 7c138a4371b8fa2b747f95a8d61ef9bd:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Rathayibacter,g__Rathayibacter,ASV 4138: b4739e0661a72145cf76ac32a6c9f061:g__Rathayibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,g__Agromyces,ASV 4139: ba9504aec3be2c23c1a5cd3d741db9bd:g__Agromyces
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4140: a8bc1c37007f78535f4bc0daf0217af7:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4141: 1b6fbeb1ddc8abe3f942e16464071c21:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4142: caa2831b83115a6406fb2f093be38623:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Parafrigoribacterium,g__Parafrigoribacterium,ASV 4143: fa1ca39d5ed8154cdfed418ba9e7078d:g__Parafrigoribacterium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4144: 5d24b5a43b90be524f6fc49e7f229d9a:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4145: 483fd3d77f5edc0e71d714ea45d6eb62:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4146: 4e123a6a3f7f21650577d9c50b3007a7:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4147: 9a435582e5bd64bb8d4f669e368c44de:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4148: 16bf0d279e1622b5ebcdcc05f4630493:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4149: cf65ea14e2932f2000bb164a88e6e415:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4150: aa465233a50014a3ccfce0a615788a4a:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4151: b2ed1b11fff17817e86c4200fcafcde5:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,f__Microbacteriaceae,f__Microbacteriaceae,ASV 4152: abf22862393665a54985e9bc1fe09b2b:f__Microbacteriaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Amnibacterium,g__Amnibacterium,ASV 4153: 2aa39c4e3dcf9d9608b97b58e00fc7f6:g__Amnibacterium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Amnibacterium,g__Amnibacterium,ASV 4154: d5a0ade3a1d7ab741f868b9553999e18:g__Amnibacterium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Sanguibacteraceae,Sanguibacter,g__Sanguibacter,ASV 4155: 158623b1359ffc304f469434d65cee76:g__Sanguibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium,g__Cellulosimicrobium,ASV 4156: 1c73edfc625828dbb32ed3981a87c644:g__Cellulosimicrobium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Promicromonosporaceae,Promicromonospora,Promicromonospora_sp.,ASV 4157: 3f838b12b9e0522951b9ac3c645a1aff:Promicromonospora_sp.
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Promicromonosporaceae,Isoptericola,g__Isoptericola,ASV 4158: 36a47fc77fa6981d4c63d3a5a0dabcb7:g__Isoptericola
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,g__Cellulomonas,ASV 4159: f1584119ae7d5fd01782ac7282b91241:g__Cellulomonas
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,g__Cellulomonas,ASV 4160: 65e7d42d8012c08ba4e8e7915da27b78:g__Cellulomonas
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,g__Cellulomonas,ASV 4161: 1e8d2c46d0b72963f103408367e60938:g__Cellulomonas
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,g__Cellulomonas,ASV 4162: f71e843cd08d61e46b65393de8bed07d:g__Cellulomonas
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Demequinaceae,Demequina,g__Demequina,ASV 4163: 04e9b780c34cf1ea5b2ad2d479d16a50:g__Demequina
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,g__Kytococcus,ASV 4164: 81947c810a73d78049aea47ecb5c70af:g__Kytococcus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,g__Kytococcus,ASV 4165: 6972e26af6d8f3f55eeef4066a14747c:g__Kytococcus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,g__Kytococcus,ASV 4166: 3a3ea53ecc9e27ed51a0764c15fb3ee7:g__Kytococcus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,g__Kytococcus,ASV 4167: e7c9ae1f2f6c87781b41437a6f1f9965:g__Kytococcus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,g__Kytococcus,ASV 4168: 364bb6308e28e2de59305caac0339a60:g__Kytococcus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,g__Kytococcus,ASV 4169: d1df26b62b788f2e672819af30f2354e:g__Kytococcus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,g__Kytococcus,ASV 4170: 5f3b7211095b3f326cbfc1062ac349c1:g__Kytococcus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,g__Kytococcus,ASV 4171: 0092508823a32ae55968c174a42ddcee:g__Kytococcus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,g__Kytococcus,ASV 4172: 45aa3c02ead2bd8fa8cca52b95b189de:g__Kytococcus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermatophilaceae,f__Dermatophilaceae,f__Dermatophilaceae,ASV 4173: 769b23428bef9bbb799dcd2e27ea0416:f__Dermatophilaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,g__Brachybacterium,ASV 4174: fee029fc80acda85f6a18fd596103e6a:g__Brachybacterium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,g__Brachybacterium,ASV 4175: 95e8f769e5741432926e427870fd88b6:g__Brachybacterium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,g__Brachybacterium,ASV 4176: 5aaef168143a330e176f75444ebc5d3f:g__Brachybacterium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,g__Brachybacterium,ASV 4177: 3018c6f6a1d45430bfa87afada0e3777:g__Brachybacterium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermabacteraceae,Brachybacterium,g__Brachybacterium,ASV 4178: 85c029933e04f2048f7f4c24848e2caa:g__Brachybacterium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,g__Dermacoccus,ASV 4179: 8e226e8f8e72351670b94eb6551a8bd3:g__Dermacoccus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,g__Dermacoccus,ASV 4180: 74c6ea661dda191e53c9b05909188999:g__Dermacoccus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,g__Dermacoccus,ASV 4181: 5f02e3a4d754504dc320e074fd44c692:g__Dermacoccus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,g__Dermacoccus,ASV 4182: a89f7492709e729975bf28576e57a9b0:g__Dermacoccus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,g__Dermacoccus,ASV 4183: cc9744152d7b6b104d93c666565d8127:g__Dermacoccus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,g__Dermacoccus,ASV 4184: 1d84c312c6e1f67e2b453a90e907c433:g__Dermacoccus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,g__Dermacoccus,ASV 4185: f3b855228674057c518f4536f59fa6f7:g__Dermacoccus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,g__Dermacoccus,ASV 4186: 57d1ba3329add757d61ecb26e8c9f80b:g__Dermacoccus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,g__Dermacoccus,ASV 4187: 5a1df5c92ac4183a6e57e368136ce99f:g__Dermacoccus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,Dermacoccus,g__Dermacoccus,ASV 4188: b40754186bfb990be87bb4b704acf1ec:g__Dermacoccus
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermacoccaceae,f__Dermacoccaceae,f__Dermacoccaceae,ASV 4189: 95d915c61ace081f1a0d29df36ee24c1:f__Dermacoccaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Ornithinimicrobium,g__Ornithinimicrobium,ASV 4190: a9246e860357d524822990e4cb080c31:g__Ornithinimicrobium
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,g__Rothia,ASV 4191: 171ccc7f58e17979a4a53a47ed81b14d:g__Rothia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,g__Rothia,ASV 4192: 6ae60ce072c79fa88bfdeaac4df57f99:g__Rothia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,g__Rothia,ASV 4193: 9299a4fd343dcfed423ec1f884785b2f:g__Rothia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,g__Rothia,ASV 4194: 276cc4b44414836ddebc6b4f6d8ada7a:g__Rothia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,g__Rothia,ASV 4195: c4c7ab3f8920cbeca922feb012e4af80:g__Rothia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,g__Rothia,ASV 4196: 5169b4adec6da041eea58e59512cdcc0:g__Rothia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,g__Rothia,ASV 4197: 279d31c700eba1d473f5d95af6cfb3a0:g__Rothia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria_palustris,ASV 4198: b8900c9befecafa41a4ddb29f2ef3447:Kocuria_palustris
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria_palustris,ASV 4199: 471cc31b2f04ff8a62c7abc5265695b8:Kocuria_palustris
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria_palustris,ASV 4200: e9be05fb97ba6ec05ff2f212d4ccdda4:Kocuria_palustris
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria_palustris,ASV 4201: 308ada1665c122363f2f20c98c29793d:Kocuria_palustris
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria_palustris,ASV 4202: 3f6a6c04440268ec11643ae81000e63d:Kocuria_palustris
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,g__Kocuria,ASV 4203: 992b4e2b638352b6a46d6483d18e7f14:g__Kocuria
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria_palustris,ASV 4204: 10197fd9e11fff1b11dd3c9d8baefd8a:Kocuria_palustris
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,g__Kocuria,ASV 4205: 7964756fae4d8ab185d4049b38f89115:g__Kocuria
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,g__Kocuria,ASV 4206: 72ba7c3593455756c7de585ec75efcc8:g__Kocuria
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,f__Micrococcaceae,f__Micrococcaceae,ASV 4207: 7416357654d12e5835a3dc40ad752513:f__Micrococcaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,g__Nesterenkonia,ASV 4208: 53dfe6c2b06029f2aabf2133beb2151f:g__Nesterenkonia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,g__Nesterenkonia,ASV 4209: 8dae9fa0365b2a51ab39830f8b989e55:g__Nesterenkonia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,g__Nesterenkonia,ASV 4210: c5546289487bb4fe8d1b199304e2c2b9:g__Nesterenkonia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Nesterenkonia,g__Nesterenkonia,ASV 4211: 2fa3054689f12a3222887215485207c9:g__Nesterenkonia
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,g__Kocuria,ASV 4212: c8225231583dd9a63712b958948d2dd6:g__Kocuria
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,g__Kocuria,ASV 4213: 8b6159f728eeca91c9426924e4888ec9:g__Kocuria
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,g__Kocuria,ASV 4214: cd62b1dd16bf37a422c95a83a7a381ff:g__Kocuria
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,g__Kocuria,ASV 4215: 4689f56a8166a0ef7dd3ca94a5cd779d:g__Kocuria
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,g__Kocuria,ASV 4216: 6be227e3f0036739cd24a01b336a3beb:g__Kocuria
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,g__Kocuria,ASV 4217: c3a7dfc341d007c236aee1b2e4a1dddc:g__Kocuria
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,g__Kocuria,ASV 4218: 4207c8db255a5572449dfaebd1ab470a:g__Kocuria
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Glutamicibacter,g__Glutamicibacter,ASV 4219: 46bd5b524f795d960f6e498704b350a2:g__Glutamicibacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Arthrobacter_sp.,ASV 4220: 096b96a26cf6db0aa524699d23690e42:Arthrobacter_sp.
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,g__Arthrobacter,ASV 4221: 7adc714d9f8e7c1e887b4a52902be3df:g__Arthrobacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Paeniglutamicibacter,Arthrobacter_sp.,ASV 4222: 7ea89454cce82023913e62e4bf5bc439:Arthrobacter_sp.
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter_sp.,ASV 4223: 7e404225accf4e23d401ffa3b62945e9:Arthrobacter_sp.
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter_sp.,ASV 4224: 448e4cfbd10878c8408030d31a4fbcf1:Arthrobacter_sp.
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,g__Pseudarthrobacter,ASV 4225: b46b43fafa4dba73319bbe2a6491f77a:g__Pseudarthrobacter
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,f__Micrococcaceae,f__Micrococcaceae,ASV 4226: dcddfd62dc31331c16aebe5bcb8db494:f__Micrococcaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,f__Micrococcaceae,f__Micrococcaceae,ASV 4227: 8a1dd092519033d7b43729f18113a524:f__Micrococcaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,f__Micrococcaceae,f__Micrococcaceae,ASV 4228: dc3affba3030123b26105354ed66d6cc:f__Micrococcaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,f__Micrococcaceae,f__Micrococcaceae,ASV 4229: c8a6aa8edfc43429e28d394e61fb8c85:f__Micrococcaceae
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,f__Micrococcaceae,f__Micrococcaceae,ASV 4230: 2f4eda10b1257b3f830df36c2a3cdfff:f__Micrococcaceae
